,name_and_description,conservative
4894,❌ ❗ ❌  WWG1WGA KAG PRO Gun PRO Blue PRO Military 101st Airborne Re Posts not endorsements Will follow back Boycott Asian animal products,1.0
4895,🇺🇸 ⭐ ️ ⭐ ️ ⭐ ️  3x GD chief Great Buffalo Chippewa Ojibwa nation 50 years mom Native American women Florida Sen Warren is disgrace to my people Walk Away 🇺🇸 🇺🇸 🇺🇸,1.0
4896,American by birth Mexican by heritage Veteran and fiscal conservative by choice,1.0
4897,Married 44yrs Grandfather Old 😊 follow back and re tweet Trump Russia Resist 98 Stronger Together Vote Blue 2020 We are the human race,0.0
4898,Fiscal Conservative social moderate Government is NOT the solution government IS the problem,1.0
4899,Platinum Patriots United in support of President Trump MAGA KAG Trump Landslide 2020 Trump Man Tornado Trump,1.0
4900,Proudly Slytherin 💚 🐍 Marvel stan In love with Sebastian Stan and lot of Tom is Griezmann 🇫🇷 Neuer 🇩🇪 The Flash ⚡ Hamilton DEH Heathers 🤘 🎶,0.0
4901,,1.0
4902,Business owner American Patriot,1.0
4903,JensenAckles MartinFreeman BenedictCumberbatch TomHiddleston MatthewGoode ZacharyQuinto fanfic fanart,0.0
4904,Yotes WBB Mom 💜 🏀 💛 Army Mom 🇺🇸 Grandma 💙 Breast Cancer Survivor 💗 MS Warrior 🧡,0.0
4905,,0.0
4906,🇺🇸 🇩🇪  Confessional Lutheran True Patriot Crusader Infidel Follower of Russell Kirk William Buckley jr Pro Israel MAGA Build The Wall Jesus Died You,1.0
4907,MAGA,1.0
4908,⭐ ️ ⭐ ️ ⭐ ️  TRUMPSUPPORTER 💯 PATRIOT 🇺🇸 MAGA GOD ✝ ️ MILITARY 🇺🇸 POLICE We The People VETS 🇺🇸 PROLIFE ✝ ️ FAMILY ❤ ️ NRA Trumpville 1A 2A KAG Drainthe Swamp Buildthe Wall,1.0
4909,⭐ ⭐ ⭐  am Conservative Christian who believes laughter can solve most problems Love our President KAG MAGA Vote Red MAGA2020 Vote Red 2020 Vote Trump,1.0
4910,Simultaneous and Consecutive Interpreter Translator of languages for the Judiciary,1.0
4911,Wife mother of amazing kids Christian patriot MAGA KAG TRUMP2020 🇺🇸 🇺🇸 🇺🇸 🇺🇸,1.0
4912,is grassroots effort to preserve healthcare for all Americans Self funded no donations CA MN AZ FL NE KS NJ ME TX IL MA PA,0.0
4913,Democrats Are Destroying America  MAGA NEVER speak to the FBI without lawyer NEVER trust our Intelligence Community Obama Comey and Brennan are snakes Thank God for President Trump 🇺🇸,1.0
4914,There is something happening here what it is ai not exactly clear,0.0
4915,OG Hippie Resister proud liberal atheist OG feminist and true believer in AllYou Need Is Love,0.0
4916,Conservative Love my country Stand for the flag Love our Vets Maga NRA Vets Pro Life,1.0
4917,Liberal since 1974 and proud of it No DMs please And if you are trying to sell me something you are blocked,0.0
4918,Cin é filo blogger comunicólogo seri é filo,0.0
4919,unity and love always equal feel therefore am have courage and be kind,0.0
4920,All Posts Are Made By My Own Views Through Scientific Facts And Religious Beliefs This Includes Views On BeHalf Of Our Government CONSERVATIVE,1.0
4921,am country girl born and raised in the great state of TEXAS am Mimi to five adorable grandies 🥰 Texasforever KAG MAGA ❤ ️ 🇺🇸 ❤ ️,1.0
4922,🇺🇸 🇺🇸 🇺🇸 😊 😊 😊  Trump 2020 MAGA Bulid The Wall KAG Trump Train Co 🇺🇸 🇺🇸 🇺🇸 🇺🇸 Women For Trump realDonaldTrump 🇺🇸 🇺🇸 am Married 🇺🇸 NOT DATING SERVICE,1.0
4923,🦋,0.0
4924,,0.0
4925,,1.0
4926,Conservative,1.0
4927,💋 🍊  World traveler OUR FUTURE IS FEMALE HealthcareForAll STOP TRUMP GENOCIDE CHILD TRAFFICKING No DM is will block repug sub humans,0.0
4928,Retired IBM Engineer Retired Realtor US Navy Vet in wonderful Austin Texas,1.0
4929,☦ ️ 🍏 🇺🇸 🇮🇱 🕊  ITS NOT ABOUT THE OF FOLLOWERS BUT THEIR CONTENT Hitler had millions of followers Jesus had 12 When the People Lead Leaders Follow KAG 2020,1.0
4930,🔸  🔅 Más mujeres en STEM Más mujeres en Ingenier í ✊ 💜 💚 «Las mujeres con buen comportamiento rara vez hacen historia» Eleanor Roosevelt,0.0
4931,2A supporter Homebrewer Writer Linux user,1.0
4932,Trump fan love Jesus and love my country,1.0
4933,,1.0
4934,❌ ❌ ❌ ❌ ⭐ ️ ⭐ ️ Cult 45  USMC Mom MAGA Pro Life CHRISTIAN ✝ ️ 2A Truth Seeker Anon 🌪 ️ Drainthe Swamp WWG1WGA Honored PRES TRUMP was my 45th follower Coincidence ❌ ❌,1.0
4935,🇮🇱 🇺🇸 ✝ ✝ 🇺🇸 🇮🇱  God POTUS45 FB WayneDupreeShow GenFlynn realjameswoods DineshDSouza RealDrGina RyanAFournier ScottBaio Education4libs AntonioSabatoJr IFB DMS 🚫,1.0
4936,LEGAL immigrant 🇨🇿 🇺🇸 MAGA 💯 Married 😍,1.0
4937,Love the people God gave you because he is going to need them back one day,0.0
4938,🇺🇸  Married Women Trump MAGA KAG NRA Member 2A Military Veterans Build The Wall Christian Blue Lives Matter Anon America First 🚫 Porn 🚫 Trolls Will Block,1.0
4939,,0.0
4940,Loves the Lord my husband family America Conservative who believes in Trump God Bless America MAGA,1.0
4941,RESISTER Retired Producer Director Stage Manager Corporate Theater Events Home at last glad to be off the road Loving nesting with husband DOG,0.0
4942,👑 👑  Affordable Housing Advocate DETROIT Born Raised Fibromyalgia Fighter Lupus Mom Autism Granny multi tasking genius that needs good nap,0.0
4943,No podemos escapar nuestro destino de ser mujeres Flower power 👩 🏻 💋 🌻 ✊ 🏻,0.0
4944,🗡  Author freelance editor reader Jedi New YA romantic fantasy THE LAST HUNTSMAN Available now,0.0
4945,Here to reveal the truth MAGA KAGA,1.0
4946,,0.0
4947,Animal Lover Food Enthusiast Music and Art Admirer Optimist Feminist Liberal Grammar and Spelling Stickler,0.0
4948,Real Truth Real History All Animals 100 President Trump Vote Red Build the Wall Drain the Swamp MAGA KAG 🇨🇱 🇺🇸 🇺🇸,1.0
4949,,1.0
4950,Shop owner opinionated old fart cigarette user happily married 42y Fair Tax supporter MAGA Veteran KAG USMC Vietnam Cult 45 Finish The Wall Landslide 2020,1.0
4951,The Lord has blessed me with beautiful daughters and our doggies 😘,0.0
4952,swear upon the altar of God eternal hostility to ALL forms of tyranny over the minds of men Force The WWG1WGA MAGA Qanon 33rd Degree Acolyte in Cult 45,1.0
4953,❤ ️ baseball dogs sports dogs,0.0
4954,RK until the sun goes black Hive Im With Her Never Left Her elections have consequences Dudes Gotta GO Moms Demand Gasp NC The Resistance 🌊 🌊 🌊 🌊,0.0
4955,My husband own own small business in Texas Moved From Colorado 2016 MAGA WWG1WGA pray 4trump Follower of Jesus,1.0
4956,Maga Granny ❌  am addicted what can say Oldie but goodie All things Trump Just passing it on,1.0
4957,ED of CafeGoldfinch Working with her community to bring dignity back to the table oneworldeverybodyeats locallysourced everyonealways payitforward,0.0
4958,Love for my Wife Drag Racing All forms of Motorsports,1.0
4959,God Family Country,1.0
4960,🇺🇸 🇺🇸  ⭐ ️ Constitution ⭐ ️ Capitalism ⭐ ️ WWG1WGA ⭐ ️ KAG ⭐ ️ BuildTheWall ⭐ ️ Term Limits ⭐ ️ Trump 2020 Text TRUMP to 88022 🇺🇸 🇺🇸 🇺🇸,1.0
4961,í 🍀  💫 Feminist 💪 Superheroine 🕶 Digital Entertainment Brands Lover 💛 💜 Healthy lifestyle fan 💚 Keep your head hips 😊 and standards high 👠 🎇 🔝,0.0
4962,,1.0
4963,❌ ❌  Retired Disabled Computer Electronics Tech Admin antique clocks scroll saw Ham Radio 3º Mason Scottish Rite Mason 32º Shriner Married grown daughters,1.0
4964,Married to Frank Salcido mother to twin daughters plus dog and cat WITH new baby boy named Rowan brother to Tazz Willie,1.0
4965,Do not take life too seriously Nobody gets out alive anyway,0.0
4966,Honest love America and believe in the Constitution and the rule of law NRA member MAGA Drain The Swamp TRUMP 🇺🇸 CULT 45 MEMBER,1.0
4967,Born in Served in the 101st Airborne Division many years ago Strong believer in GOD and Country Conservative Keep your faith GOD is in charge,1.0
4968,Proud to be AMERICAN KAG MAGA USAF real Donald Trump GOBLUE Blue Lives Matter Trump 2020 Red Wave Rising No Sharia Parler Only Follow Patriots,1.0
4969,LEGAL Immigrant Citizen Physician Conservative libertarian NRA appreciates all USA has to offer TRUMP2020 MAGA,1.0
4970,Trying to understand these people who hate this country and President Trump,1.0
4971,Renaissance Blonde with post modern leanings toward Japan red chocolate and dark wine or similar,0.0
4972,🌹  gemini 🏳 ️ ‍ 🌈,0.0
4973,MAGA all day every day got my mimialoha55 hacked or something have to start all over so thanks for the follow backs 😉 ❤,1.0
4974,God Family Guns Matt 33 🇺🇸 Christian Husband Father MAGA KAG 🇺🇸 Flag Constitution Pro life ❤ 1A 2A F1 Cowboys Fan 🚫 Porn Block Supp Our Military LE 👮 ‍ ♂,1.0
4975,❤ ⭐ ⭐ ⭐  ALL LIVES MATTER American Love God Love my Country God Bless America 🙏 MAGA2020 🇺🇸 🇺🇸 🇺🇸 Executive Board Member 1791 Society 2APAC,1.0
4976,🌴 MAGA ISTANDWITHFLYNN  Ret Chief of Police Army Vet Sniper Security Contractor Trump 2020 Police Trump is my President Followed by GenFlynn WWG1WGA Text TRUMP to 88022,1.0
4977,USMC Vet 100 Gross Ton Captain is License SCUBA Diver Black Belt Martial Arts six disciplines Fugitive Recovery Agent and more TRUMP2020 🇺🇸 KAG 🇺🇸,1.0
4978,❌ Shadow Banned by Twtiter ❌,1.0
4979,,0.0
4980,Do you know that feeling when someone asks you to introduce yourself and your mind goes blank,0.0
4981,Victoria Concordia Crescit coyg squad bernie,0.0
4982,❤ ️ 🇺🇸 ❤ ️  Constitutional Conservative Here to support my President follow back all Patriots 🇺🇸 America First Women Trump MAGA KAG TRUMP2020 walkaway,1.0
4983,🇺🇸 WWG1WGA 🇺🇸  1Peter 12 For the eyes of the Lord are over the righteous and his ears are open unto their prayers but the face of the Lord is against them that do evil,1.0
4984,100 Southern Liberal Ginger PROUD Momma LOV Etrumps HATE Pantsuit Nation MERRYIMPEACHMA Sto All And To All Good Night BTSARMY Let Us Shine Love Yourself,0.0
4985,🇺🇸 🇺🇸 🇺🇸  Realtor residential sales MAGA Anon NRA realdonaldtrump TRUMP Drain The Swamp Deplorable BUILDTHEWALL 🇺🇸 The Great Awakening WWG1WGA 🇺🇸 🇺🇸,1.0
4986,SAG AFTRA Active UNION MEMBER SUPPORTS THE DETECTIVE CRIME CLINIC NYS Tri STATES NJ,1.0
4987,Follower of Christ Navy Vet Conservative Libertarian Always be humble and kind even when you must kick ass and take names CCOT,1.0
4988,MYMM CO FOUNDER Christian do not believe in PC do be in freedom our forefathers gave us,1.0
4989,Christian CCOT Mt 18 Pro Life defund PP Patriot 2a MAGA KAG WWG1WGA 🇺🇸 do anything for my country 🇺🇸 ⭐ ️ ⭐ ️ ⭐ ️ 🇺🇸 Parler Linnyt7 Stand With Pres Trump,1.0
4990,pink lemonade 🌸,0.0
4991,Biodegradable Pro life nationalist,1.0
4992,Graduated School of the Arts UoN 19 Siaradwr Cymraeg 🏴 󠁧 󠁢 󠁷 󠁬 󠁳 󠁿 Represented by REDTalentMgt Spotlight pin 0850 6753 5681,0.0
4993,™  Chica Of All Trades LLC is Women is Empowerment Network 🌸 © 2017 Instagram Chicasofalltrades Chicaofall Trades Chicas Network,0.0
4994,全米NLP協会認定・NLPマスターコーチ。ビジネスコンサル。20数年の海外 アイルランド 生活を中断、期間限定日本在住。想いをカタチに。Sharing is caring Irish ☘ ️ in heart,0.0
4995,Christian Born again since 08 2013,1.0
4996,have no idea what am doing here,1.0
4997,Come for the politics stay for the shitposts if you ca not tell the difference that is intentional actor equity member labour she her ⚢,0.0
4998,MAGA,1.0
4999,🇨🇦 Proud Resister of All Oppression My Mama raised me Righteous DDOS Proud Canadian 💖 Black Hippy ValleyGirl 🥂 Food is my gift 💝,0.0
5000,Andahuaylina feminista Liberal,0.0
5001,🌴 🤙 🤙 🌴  Deplorable cult member Hawaii2020 ❄ ☃ ️ ❄ ☃ ️,1.0
5002,Father grandfather Retired Sr Project Mgr former lead guitar for The Sun Sets frequent traveler to Seoul Korea Christian Happy Trump supporter Veteran,1.0
5003,sent me Save the children from sexual predators Traitors everywhere Do not be Jerry,1.0
5004,The future does not belong to globalists it belongs to patriots PRESIDENT DONALD TRUMP THEY SAY BOT 🤣 🤣 CALLING OUT BULL SHIT,1.0
5005,🇺🇸  Trump Republican,1.0
5006,Cult 45 ⭐ ️ ⭐ ️ ⭐ ️ 😎 😎 🤤 😎  sorry but reached Twitters limit for following back will keep trying,1.0
5007,MAGA,1.0
5008,❌ love Pres TRUMP GYN in Fl Proud Catholic Loving mom Grateful daughter Conservative Patriot Happy wife to incredible husband MAGA 🇺🇸 🇺🇸 🇺🇸 🇺🇸 🇺🇸,1.0
5009,💥  International Talent Connector Strategist Executive Search Career Transition Coach Gender Balance Believer CEO 3PlusInt Loves words Life learner,0.0
5010,Every inch of Liberty we give away is step closer to the end of our republic,1.0
5011,Back again refuse to be silenced,0.0
5012,💊 ⭐ ⭐ ⭐  Husband of honeygirlhawaii Father Ed Ed AF Veteran Proud Navy Parent 2A MAGA Trump KAG WWG1WGA Question Everything,1.0
5013,Christian 1st wife mom Trump supporter since day Love my USA CHOOSE LIFE BUILDTHATWALL ROLL TIDE DESPISE NORTHAM,1.0
5014,,1.0
5015,Clinical Associate Professor at Arizona State University Cofounder of Critviz,0.0
5016,Worried Trump supporters are either idiots and or holes or bots He is barely human and it affects all fear the planet is already doomed Oh well,0.0
5017,❌  Former Democrat now Illinois Despicable Deplorable Supporter of our President Trump WWG1WGA KAG Walk Away From Democrats MAGA Blexit 😀 🇺🇸 😀,1.0
5018,💎 🐶 🐕 🍫 🎶  Left leaning Independent Southern rocker chick 💖 dogs crossword puzzles all things 🍫 Resist CRPS Breast Cancer Survivor 💘 🙏 💕,0.0
5019,Realtor wife mother mommom Support president Obama Equality for all Womens Rights Roe Wade and Unions Vote Out Republicans 2020 🌊 🌊,0.0
5020,🇺🇸 🇺🇸  MAGA KAG AMERICAFIRST DEPLORABLE FINISHTHEWALL PATRIOT MILITARY VETERANS 🇺🇸 🇺🇸 🇺🇸 🇺🇸,1.0
5021,wife mother and grandmother who loves Jesus my family and my country believe in liberty justice and MAGA CONSERVATIVE 🇺🇸 🇺🇸 🇺🇸 👠 🧣 PATRIOT,1.0
5022,am happily married Canadian girl who loves US politics will block you if you have never tweeted are bot or love trump he is disgusting,0.0
5023,voice of reason teacher editor writer motivational speaker part time genius comedian full time scholar Not afraid to rock the boat Resist,0.0
5024,Mama to one Lover of 💄 🎂 🥃 Books are knowledge Sarcasm and laughter 99 guaranteed ✌ ️ ❤ ️ to all xo,0.0
5025,🌹 🌼 🌼 🌹  Mother of ❤ ️ Grandmother of ❤ ️ Love the Lord ❤ ️ Conservative 🇺🇸 MAGA 🇺🇸 Love my Country 🇺🇸 ❤ ️ KAG 🇺🇸 Trump 2020 🇺🇸,1.0
5026,Your beliefs do not make you better person Your behavior does Lock Trump Up,0.0
5027,Become hope and hold on to it ❁,0.0
5028,CONSERVATIVE Prolife Christian Ret AF 30 yrs KAG TRUMP2020 NRA FB RealEricCarmen GenFlynn charliekirk11 RealDrGina JessieJaneDuff codeofvets IFB,1.0
5029,Proud Trump supporter MAGA KAG President Trump is in control Deep State is being dunked,1.0
5030,retired loves husband kids grandkids sister garden beach mountains dogs and art WILL FIGHT TRUMP UNTIL ONE OF US IS DEAD,0.0
5031,✝ ️ ✝ ️ ⭐ ️ ⭐ ️ ⭐ ️  Happily married Hispanic The Mighty 200 Build The Wall Roman Catholic CCOT Trump 2020 MAGA KAG America First Drain The Swamp Pro Life Defund PP Back The Blue,1.0
5032,,1.0
5033,🌈 🗽  WE must fix this Small democrat Bleeding heart libertarian republican but for the GOP Vote Blue Lists Lies Block Regulate Twitter Warren 2020,0.0
5034,Photographer,0.0
5035,é  IT consultant small business owner husband father progressive feminist science enthusiast dirtbiker Net Neutrality resist,0.0
5036,Proud Dad to great kids how that happen sweet grandkids Aging hippie with ideals intact,0.0
5037,,0.0
5038,MAGA Life long republican Dad to Eagle Scouts Cut my political teeth in the Reagan years MBA Witty Snarky Special Olympics BB Coach follow back,1.0
